customer_id,city,building_type,season,meter_type,building_area_sqft,occupants,average_temperature_c,humidity_percent,appliance_count,avg_daily_usage_hours,solar_panel,previous_month_kwh,monthly_consumption_kwh
CUST00286,Kathmandu,Commercial,Spring,Smart,3456.0,13.0,17.3,81.7,17.0,9.1,No,1604.4,2009.1
CUST01607,Bhaktapur,Commercial,Autumn,Smart,5229.0,11.0,20.7,66.3,7.0,7.3,No,305.7,1431.1
CUST00429,Chitwan,Residential,Autumn,Standard,5561.0,7.0,21.5,49.1,11.0,9.3,No,930.1,1753.5
CUST01533,Kathmandu,Office,Summer,Smart,2723.0,7.0,27.4,51.6,5.0,5.4,No,273.5,1342.7
CUST00765,Kathmandu,Commercial,Autumn,Standard,5422.0,6.0,31.2,59.1,10.0,9.5,No,,1582.0
CUST00670,Biratnagar,Residential,Autumn,Standard,3456.0,15.0,15.9,84.1,,11.3,No,198.3,1572.8
CUST00032,Lalitpur,Commercial,Autumn,Smart,5699.0,12.0,5.3,66.7,12.0,10.4,No,156.3,1854.3
CUST01861,Pokhara,Residential,Spring,Smart,829.0,15.0,31.6,84.4,10.0,15.5,Yes,514.0,1571.1
CUST00723,Biratnagar,Commercial,Winter,Smart,1877.0,1.0,29.1,69.8,6.0,17.0,No,1786.2,1858.7
CUST01684,Chitwan,Commercial,Autumn,Standard,2163.0,10.0,33.6,66.3,7.0,9.2,Yes,1648.7,1493.5
CUST00215,Kathmandu,Office,Autumn,Standard,5084.0,7.0,27.9,46.4,9.0,6.9,No,1475.1,1942.9
CUST00830,Pokhara,Residential,Autumn,Standard,2275.0,14.0,16.8,76.3,,17.6,No,210.0,1818.1
CUST01264,Biratnagar,Commercial,Autumn,Smart,2190.0,12.0,19.8,46.2,3.0,10.8,No,1622.8,1511.3
CUST00327,Chitwan,Residential,Summer,Smart,5746.0,14.0,29.4,68.4,16.0,4.1,Yes,1143.0,1680.8
CUST00561,Pokhara,Residential,Summer,Smart,3578.0,13.0,17.0,61.8,17.0,9.0,Yes,1655.7,1856.9
CUST01305,Lalitpur,Residential,Summer,Smart,5683.0,8.0,15.3,75.2,14.0,9.2,No,1107.1,1805.7
CUST00701,Chitwan,Office,Winter,Standard,3701.0,6.0,21.0,55.9,9.0,10.7,No,372.8,1772.0
CUST01164,Biratnagar,Office,Autumn,Smart,5455.0,10.0,32.4,74.9,20.0,9.8,No,85.8,2115.2
CUST01207,Kathmandu,Residential,Autumn,Smart,1049.0,14.0,31.8,49.4,2.0,8.9,No,,1259.9
CUST00342,Pokhara,Commercial,Spring,Standard,4449.0,7.0,33.0,84.1,7.0,5.6,No,1699.4,1625.8
CUST00630,Lalitpur,Office,Spring,Smart,2189.0,9.0,15.5,54.9,8.0,15.7,No,1771.2,1880.4
CUST00148,Biratnagar,Residential,Spring,Smart,2777.0,7.0,13.6,60.8,3.0,16.1,No,503.8,1352.3
CUST01290,Biratnagar,Industrial,Autumn,Smart,2745.0,11.0,13.4,38.3,7.0,7.5,No,1616.5,1890.6
CUST00361,Kathmandu,Commercial,Winter,Smart,727.0,10.0,13.0,84.9,20.0,15.5,No,817.7,1929.8
CUST00084,Chitwan,Office,Spring,Smart,1554.0,3.0,28.4,33.5,7.0,9.4,No,275.6,1221.2
CUST00049,Kathmandu,Residential,Autumn,Smart,4835.0,2.0,28.3,69.1,10.0,11.6,Yes,832.8,1437.6
CUST00469,Chitwan,Industrial,Summer,Smart,2085.0,2.0,28.0,38.4,10.0,7.3,No,444.4,1630.3
CUST00156,Biratnagar,Residential,Autumn,Smart,3303.0,13.0,6.2,53.9,17.0,9.6,No,1433.8,1617.8
CUST00788,Lalitpur,Commercial,Autumn,Smart,,12.0,13.6,51.6,5.0,13.1,No,1172.3,1713.5
CUST01636,Biratnagar,Residential,Autumn,Smart,1392.0,3.0,13.9,75.9,13.0,5.3,No,188.5,864.4
CUST01786,Biratnagar,Residential,Spring,Smart,2614.0,12.0,34.8,71.6,17.0,4.9,No,456.9,1545.5
CUST01423,Chitwan,Residential,Summer,Smart,5099.0,15.0,8.2,75.9,15.0,16.9,No,690.3,2194.0
CUST01405,Biratnagar,Industrial,Spring,Smart,2078.0,8.0,16.9,51.8,20.0,5.5,Yes,187.0,1515.6
CUST01654,Kathmandu,Residential,Summer,Smart,1595.0,7.0,23.6,58.1,20.0,11.1,No,481.3,1680.3
CUST00501,Kathmandu,Residential,Autumn,Standard,4286.0,6.0,10.8,52.3,17.0,6.0,Yes,1460.9,1396.4
CUST01791,Pokhara,Office,Spring,Smart,5552.0,5.0,22.1,57.3,16.0,2.3,Yes,1515.5,1513.7
CUST00180,Kathmandu,Office,Summer,Smart,2409.0,5.0,34.3,85.5,12.0,8.5,Yes,1256.0,1732.0
CUST01062,Biratnagar,Office,Autumn,Smart,1538.0,9.0,21.0,47.8,3.0,10.4,No,684.3,1345.8
CUST01782,Lalitpur,Office,Spring,Smart,1540.0,15.0,11.4,50.7,5.0,6.7,No,475.9,1459.6
CUST00915,Chitwan,Commercial,Spring,Standard,532.0,3.0,34.9,62.7,8.0,6.9,No,712.9,1138.3
CUST00017,Chitwan,Residential,Summer,Standard,2600.0,15.0,11.4,85.9,19.0,4.7,No,725.5,1430.3
CUST01174,Bhaktapur,Office,Summer,Standard,2669.0,14.0,,44.3,15.0,5.2,No,1222.5,1786.7
CUST01643,Biratnagar,Office,Autumn,Standard,1210.0,14.0,18.0,88.9,12.0,5.1,No,379.0,1421.3
CUST00529,Kathmandu,Residential,Autumn,Smart,1939.0,13.0,35.0,40.2,5.0,12.5,No,1143.5,1599.0
CUST00347,Bhaktapur,Commercial,Summer,Standard,2032.0,5.0,,53.0,8.0,14.6,No,1575.7,2057.1
CUST01408,Lalitpur,Residential,Autumn,Smart,2072.0,6.0,16.5,85.4,11.0,16.9,No,631.9,1653.7
CUST01991,Bhaktapur,Residential,Summer,Smart,2209.0,12.0,28.8,61.7,9.0,6.8,No,475.0,1379.8
CUST00937,Pokhara,Commercial,Summer,Standard,4644.0,5.0,32.9,53.7,12.0,3.0,No,1412.7,1720.0
CUST00003,Bhaktapur,Office,Autumn,Smart,1468.0,3.0,25.9,88.2,9.0,16.4,No,721.0,1650.1
CUST01030,Lalitpur,Residential,Spring,Standard,4667.0,11.0,29.4,37.4,16.0,10.4,No,1671.3,2078.0
CUST00602,Pokhara,Residential,Summer,Smart,940.0,11.0,29.4,70.3,9.0,9.5,No,1669.2,1490.4
CUST01064,Pokhara,Residential,Winter,Standard,3503.0,6.0,18.4,30.2,14.0,14.8,No,332.6,1572.6
CUST00244,Kathmandu,Office,Autumn,Smart,3709.0,7.0,9.3,77.4,8.0,14.9,No,1220.1,1889.1
CUST01453,Biratnagar,Commercial,Summer,Smart,3146.0,9.0,21.0,42.9,9.0,3.9,No,1718.8,1551.1
CUST01990,Chitwan,Industrial,Spring,Standard,1563.0,15.0,23.8,82.6,7.0,17.8,No,1430.2,2131.8
CUST01499,Bhaktapur,Office,Spring,Smart,2148.0,15.0,31.6,50.2,14.0,13.5,No,602.4,1915.8
CUST00313,Kathmandu,Residential,Winter,Smart,4240.0,14.0,11.0,63.3,2.0,9.8,No,1730.7,1766.8
CUST00436,Pokhara,Residential,Spring,Smart,3263.0,3.0,33.3,69.9,10.0,3.1,Yes,456.5,881.6
CUST01929,,Office,Autumn,Smart,1579.0,6.0,15.2,40.5,19.0,11.6,No,152.3,1745.2
CUST00953,Biratnagar,Commercial,Autumn,Smart,4103.0,14.0,25.9,60.9,6.0,5.8,Yes,1152.0,1499.5
CUST00309,Lalitpur,Residential,Autumn,Smart,4588.0,7.0,30.7,73.1,9.0,15.2,No,520.9,1733.0
CUST00431,Pokhara,Commercial,Winter,Standard,1629.0,4.0,22.0,73.8,19.0,8.9,No,1141.0,1615.1
CUST00661,Pokhara,Office,Summer,Smart,4928.0,1.0,25.2,34.2,5.0,7.3,No,481.2,1391.3
CUST00371,Biratnagar,Office,Winter,Smart,4044.0,9.0,18.6,67.7,6.0,8.7,No,832.5,1719.5
CUST00567,Biratnagar,Residential,Autumn,Smart,2537.0,11.0,29.9,58.5,12.0,13.1,No,403.8,1600.6
CUST01000,Biratnagar,Office,Winter,Standard,5971.0,8.0,33.0,78.5,16.0,2.9,No,800.5,1720.3
CUST00182,Kathmandu,Residential,Summer,Standard,4370.0,1.0,18.7,52.1,15.0,10.4,No,383.5,1531.9
CUST01622,Kathmandu,Commercial,Spring,Standard,3633.0,10.0,6.5,74.3,12.0,15.3,No,1276.8,1781.1
CUST00622,Pokhara,Office,Winter,Standard,4764.0,9.0,32.0,39.9,7.0,11.1,No,342.9,1864.9
CUST00835,Chitwan,Office,Autumn,Smart,3644.0,2.0,27.3,85.6,3.0,13.2,No,1631.6,1811.1
CUST01348,Kathmandu,Residential,Autumn,Standard,,5.0,34.3,67.0,20.0,13.6,No,351.1,1719.1
CUST01795,Kathmandu,Residential,Winter,Smart,4355.0,3.0,21.2,30.5,7.0,15.5,No,1647.9,1606.0
CUST01442,Chitwan,Residential,Autumn,Smart,2522.0,4.0,12.8,84.6,2.0,9.0,No,238.2,867.7
CUST01869,Lalitpur,Office,Spring,Smart,1219.0,3.0,30.6,49.6,4.0,6.1,No,960.3,1069.7
CUST00941,Pokhara,Residential,Autumn,Standard,2148.0,10.0,25.3,89.6,17.0,2.4,No,1601.9,1349.0
CUST01223,Chitwan,Office,Autumn,Smart,5338.0,1.0,23.4,47.3,14.0,3.1,No,558.1,1614.7
CUST00297,Chitwan,Residential,Winter,Standard,2563.0,7.0,17.1,70.3,11.0,15.4,Yes,1078.8,1614.6
CUST01262,Kathmandu,Office,Autumn,Standard,1125.0,7.0,7.2,49.7,9.0,3.7,No,1309.4,1190.9
CUST00462,Pokhara,Residential,Spring,Smart,1579.0,10.0,10.5,86.7,16.0,10.1,No,1175.0,1410.7
CUST01321,Lalitpur,Industrial,Autumn,Smart,5164.0,12.0,16.3,54.8,12.0,5.1,No,1465.6,1958.8
CUST01194,Chitwan,Office,Spring,Standard,5305.0,9.0,18.4,78.6,8.0,10.5,No,153.5,1621.0
CUST00378,Chitwan,Residential,Summer,Smart,2688.0,2.0,15.0,43.9,12.0,2.4,Yes,260.6,831.9
CUST00799,Bhaktapur,Residential,Autumn,Smart,1937.0,13.0,12.7,89.9,7.0,5.5,No,1078.6,1277.5
CUST01489,Biratnagar,Commercial,Spring,Smart,4906.0,5.0,25.7,81.3,15.0,7.1,No,1438.4,1844.8
CUST00106,Pokhara,Industrial,Summer,Smart,2884.0,13.0,22.1,69.4,18.0,14.3,No,639.3,2481.6
CUST00127,Chitwan,Residential,Summer,Smart,4498.0,7.0,22.6,70.7,14.0,10.3,No,1340.2,1694.1
CUST00995,Biratnagar,Residential,Autumn,Smart,5939.0,5.0,21.8,51.4,19.0,8.5,Yes,621.4,1462.8
CUST00024,Lalitpur,Office,Winter,Smart,1297.0,12.0,26.7,33.3,10.0,16.0,No,872.5,1899.5
CUST00856,Lalitpur,Office,Summer,Smart,641.0,,10.1,45.2,17.0,8.1,No,1493.1,1669.7
CUST00356,Chitwan,Residential,Summer,Standard,5737.0,3.0,30.4,55.8,12.0,9.5,No,742.0,1675.2
CUST01640,Pokhara,Office,Winter,Smart,5003.0,7.0,27.2,41.2,20.0,17.1,No,1411.8,2408.7
CUST00683,Chitwan,Residential,Winter,Smart,2436.0,10.0,8.2,55.4,15.0,4.8,No,547.5,1278.4
CUST01380,Kathmandu,Commercial,Winter,Standard,2559.0,5.0,19.3,81.3,19.0,3.2,No,,1634.9
CUST00890,Pokhara,Industrial,Winter,Smart,3151.0,7.0,19.8,74.2,11.0,9.5,No,795.1,2064.9
CUST00210,Lalitpur,Residential,Winter,Smart,2724.0,1.0,17.7,52.1,16.0,6.3,No,1743.3,1591.0
CUST00987,Kathmandu,Office,Spring,Standard,3548.0,4.0,20.1,88.4,10.0,15.0,No,560.9,1686.4
CUST00141,Lalitpur,Residential,Summer,Smart,723.0,4.0,18.1,48.9,4.0,12.2,No,1512.5,1299.3
CUST01458,Kathmandu,Office,Winter,Standard,3651.0,4.0,21.6,55.9,2.0,14.2,No,1409.3,1804.1
CUST01358,Kathmandu,Residential,Summer,Smart,746.0,13.0,25.4,34.5,3.0,15.6,No,93.9,1442.1
CUST01122,Kathmandu,Residential,Autumn,Smart,2678.0,3.0,31.1,53.5,19.0,8.8,Yes,1413.7,1458.3
CUST01816,Biratnagar,Residential,Spring,Standard,4042.0,5.0,10.6,74.7,16.0,5.1,No,698.0,1480.2
CUST01113,Biratnagar,Residential,Autumn,Smart,3013.0,9.0,10.6,81.6,18.0,13.8,No,214.8,1727.9
CUST00866,Biratnagar,Residential,Spring,Smart,5358.0,10.0,10.6,37.6,17.0,15.5,No,664.2,1786.7
CUST00910,Kathmandu,Office,Summer,Smart,2087.0,2.0,10.3,44.4,13.0,7.1,Yes,953.0,1405.7
CUST00712,Biratnagar,Industrial,Spring,Standard,5944.0,2.0,16.4,76.9,16.0,16.5,No,140.9,2115.3
CUST01285,Bhaktapur,Commercial,Summer,Standard,638.0,9.0,20.6,30.9,,8.3,Yes,110.3,1051.9
CUST01103,Biratnagar,Office,Autumn,Smart,3739.0,7.0,22.0,57.2,18.0,17.5,No,180.6,2100.0
CUST01659,Biratnagar,Commercial,Summer,Standard,,1.0,25.4,80.5,15.0,3.1,Yes,1135.4,1676.1
CUST00011,Pokhara,Commercial,Summer,Smart,4772.0,7.0,5.1,46.9,12.0,12.1,Yes,786.5,1620.3
CUST01720,Biratnagar,Industrial,Winter,Smart,3836.0,5.0,19.2,75.4,8.0,17.7,Yes,1430.0,2136.8
CUST01286,Bhaktapur,Office,Summer,Standard,3006.0,8.0,30.7,37.8,7.0,12.3,No,1030.7,1956.9
CUST00283,Biratnagar,Office,Autumn,Standard,4414.0,1.0,17.3,70.2,4.0,17.3,No,411.1,1626.4
CUST00811,Chitwan,Residential,Autumn,Standard,5094.0,9.0,9.8,84.3,14.0,3.1,No,1104.2,1522.2
CUST01108,Chitwan,Industrial,Winter,Smart,777.0,12.0,7.0,35.7,13.0,14.5,Yes,1621.7,2087.4
CUST00292,Kathmandu,Residential,Spring,Smart,2743.0,3.0,10.1,79.9,5.0,9.3,No,1103.1,1121.0
CUST00755,Pokhara,Commercial,Spring,Smart,2691.0,14.0,33.2,32.2,2.0,14.1,No,876.8,1611.3
CUST00627,Lalitpur,Residential,Summer,Standard,2711.0,13.0,15.9,59.0,11.0,6.4,No,1104.9,1413.9
CUST00964,Kathmandu,Commercial,Summer,Standard,512.0,15.0,19.3,50.4,14.0,7.9,No,1312.0,1722.3
CUST00880,Biratnagar,Residential,Spring,Smart,2610.0,15.0,30.6,48.4,7.0,15.3,No,,1633.3
CUST00130,Kathmandu,Office,Autumn,Smart,3903.0,10.0,15.2,81.0,5.0,12.5,No,1758.0,1844.7
CUST01193,Biratnagar,Office,Summer,Smart,3660.0,,19.3,60.6,20.0,12.9,No,193.2,1914.0
CUST00844,Bhaktapur,Residential,Autumn,Smart,3373.0,14.0,5.1,87.0,20.0,6.4,No,1458.3,1819.4
CUST00324,Pokhara,Commercial,Autumn,Smart,3002.0,7.0,26.9,35.4,7.0,6.9,No,843.5,1258.8
CUST01106,Bhaktapur,Commercial,Autumn,Smart,1745.0,14.0,27.5,45.5,11.0,6.2,Yes,1797.0,1602.7
CUST01477,Biratnagar,Office,Winter,Standard,4618.0,3.0,30.8,39.0,14.0,15.7,No,1574.0,2244.1
CUST01488,Kathmandu,Residential,Autumn,Standard,1613.0,9.0,22.3,69.4,13.0,17.7,No,812.4,1588.1
CUST01894,Kathmandu,Office,Spring,Smart,1123.0,14.0,10.5,52.4,17.0,11.9,No,548.3,1738.0
CUST00006,Lalitpur,Residential,Summer,Smart,2742.0,9.0,24.5,61.5,15.0,2.5,No,1159.5,1389.8
CUST01808,Biratnagar,Residential,Summer,Smart,2171.0,6.0,32.3,34.3,,6.7,No,714.3,1195.6
CUST00696,Kathmandu,Office,Summer,Standard,4029.0,9.0,25.9,37.3,4.0,6.0,Yes,1255.9,1514.4
CUST00216,Bhaktapur,Office,Winter,Smart,5297.0,7.0,26.7,37.9,4.0,10.5,No,213.3,1623.8
CUST01642,Pokhara,Residential,Summer,Smart,1397.0,2.0,28.9,52.5,19.0,9.2,No,,1543.9
CUST01945,Biratnagar,Office,Winter,Smart,1778.0,2.0,16.2,49.4,16.0,13.1,No,1233.3,1782.3
CUST00159,Chitwan,Residential,Autumn,Smart,893.0,6.0,31.1,32.5,11.0,13.0,Yes,1385.8,1221.1
CUST01074,Bhaktapur,Residential,Autumn,Smart,4799.0,14.0,19.2,77.5,3.0,16.1,No,1535.5,1852.5
CUST01779,Chitwan,Residential,Summer,Smart,5541.0,7.0,31.8,70.7,14.0,10.5,No,,1630.3
CUST00969,Kathmandu,Commercial,Spring,Standard,4183.0,11.0,31.9,78.1,11.0,12.1,Yes,766.7,1706.5
CUST00842,Chitwan,Office,Summer,Smart,605.0,2.0,15.4,38.9,6.0,13.3,No,1535.1,1648.9
CUST00635,Bhaktapur,Commercial,Summer,Smart,4041.0,9.0,17.8,53.9,13.0,2.5,No,1157.3,1557.7
CUST00517,Biratnagar,Residential,Autumn,Smart,5444.0,7.0,13.9,42.0,11.0,15.6,No,575.6,1707.9
CUST01449,Biratnagar,Industrial,Autumn,Smart,3526.0,5.0,13.4,70.8,8.0,12.9,No,360.5,1789.5
CUST01544,Biratnagar,Residential,Autumn,Smart,5195.0,12.0,13.1,32.6,15.0,2.6,No,1300.1,1596.3
CUST00598,Biratnagar,Residential,Spring,Smart,5192.0,2.0,25.5,44.3,5.0,6.9,No,1217.5,1303.0
CUST00196,Bhaktapur,Office,Spring,Smart,1941.0,12.0,11.6,40.0,18.0,5.1,No,878.7,1416.0
CUST01667,Kathmandu,Residential,Autumn,Smart,4684.0,11.0,5.9,41.3,10.0,15.3,No,548.3,1576.4
CUST00888,Chitwan,Office,Spring,Smart,5445.0,,15.4,62.0,4.0,5.7,No,845.3,1516.3
CUST00411,Bhaktapur,Office,Autumn,Smart,522.0,4.0,16.4,36.8,3.0,3.1,Yes,509.6,649.6
CUST00097,Pokhara,Residential,Summer,Standard,,11.0,30.6,81.2,14.0,15.4,Yes,1671.8,1844.9
CUST01781,Kathmandu,Office,Summer,Smart,3744.0,14.0,33.4,89.5,3.0,12.2,No,126.9,1810.5
CUST00967,Chitwan,Commercial,Autumn,Standard,5828.0,7.0,24.8,32.5,11.0,12.2,No,565.2,1702.6
CUST00157,Bhaktapur,Office,Summer,Smart,1609.0,2.0,24.8,87.2,19.0,15.4,No,1152.8,2161.9
CUST00420,Biratnagar,Industrial,Autumn,Standard,933.0,2.0,26.6,87.9,11.0,13.8,No,931.3,1910.4
CUST01831,Biratnagar,Commercial,Spring,Smart,5217.0,9.0,10.8,78.8,5.0,17.0,No,1127.6,1860.5
CUST00478,Biratnagar,Commercial,Spring,Smart,1566.0,15.0,,53.9,4.0,10.7,No,1187.7,1627.2
CUST01885,Biratnagar,Residential,Spring,Smart,2001.0,13.0,31.0,75.0,19.0,10.3,No,701.2,1524.5
CUST00669,Bhaktapur,Residential,Summer,Smart,4437.0,15.0,33.0,35.0,10.0,5.1,No,739.6,1610.6
CUST01054,Pokhara,Office,Autumn,Standard,1280.0,9.0,8.7,82.4,11.0,3.6,No,1593.2,1468.3
CUST01902,,Office,Summer,Smart,4518.0,8.0,28.9,75.7,15.0,11.3,No,1347.2,2097.2
CUST01318,Pokhara,Residential,Winter,Smart,1940.0,1.0,25.4,46.7,8.0,13.4,No,1413.9,1511.5
CUST00448,Pokhara,Residential,Spring,Smart,,2.0,12.9,36.5,15.0,2.8,No,177.8,1149.9
CUST00554,Lalitpur,Office,Spring,Smart,645.0,7.0,22.9,85.5,20.0,3.3,No,1748.8,1774.3
CUST00179,Chitwan,Industrial,Summer,Smart,661.0,15.0,14.5,71.7,19.0,14.2,No,1708.9,2517.7
CUST00391,Kathmandu,Residential,Summer,Standard,5775.0,2.0,14.1,84.1,4.0,16.7,No,240.1,1670.3
CUST00579,Bhaktapur,Office,Autumn,Smart,1605.0,11.0,8.1,62.7,3.0,7.5,No,265.5,1143.5
CUST01028,Chitwan,Residential,Spring,Smart,5802.0,12.0,,70.5,17.0,14.8,No,1124.1,2016.5
CUST01732,Bhaktapur,Office,Winter,Standard,3064.0,1.0,30.8,34.5,10.0,4.4,No,1349.4,1374.1
CUST01306,Chitwan,Commercial,Summer,Smart,5562.0,5.0,19.9,63.2,6.0,9.0,No,506.0,1651.8
CUST01668,Biratnagar,Industrial,Autumn,Standard,1207.0,11.0,27.5,41.5,6.0,9.6,No,861.3,1823.4
CUST00917,Kathmandu,Office,Autumn,Standard,1656.0,6.0,23.5,70.7,18.0,14.0,No,806.8,1900.9
CUST00821,Pokhara,Industrial,Summer,Standard,1447.0,8.0,29.6,46.3,19.0,11.4,No,1793.4,2345.3
CUST01853,Chitwan,Industrial,Winter,Smart,858.0,14.0,6.1,36.8,16.0,14.1,No,682.4,2045.2
CUST01005,Pokhara,Office,Spring,Standard,5038.0,7.0,10.9,31.3,16.0,17.0,Yes,742.9,1786.1
CUST01068,Pokhara,Commercial,Autumn,Standard,5970.0,2.0,29.7,71.4,11.0,10.2,No,713.4,1668.2
CUST00665,Pokhara,Industrial,Autumn,Smart,,15.0,7.8,80.3,7.0,9.9,No,290.5,1742.7
CUST00143,Pokhara,Residential,Summer,Standard,735.0,9.0,15.2,86.9,15.0,14.3,No,1461.9,1757.6
CUST01616,Kathmandu,Commercial,Summer,Smart,2208.0,9.0,19.6,46.3,18.0,15.2,No,1055.1,2131.6
CUST01450,Pokhara,Office,Autumn,Smart,2528.0,5.0,33.6,51.1,19.0,9.9,No,909.2,1729.8
CUST00865,Kathmandu,Office,Spring,Smart,3505.0,1.0,11.1,74.7,7.0,3.3,No,1281.6,1231.2
CUST00422,Lalitpur,Residential,Spring,Smart,5468.0,15.0,30.4,82.8,19.0,13.8,No,866.2,2130.6
CUST00637,Pokhara,Residential,Winter,Smart,3523.0,2.0,11.4,90.0,10.0,3.8,No,1142.8,1243.6
CUST01753,Bhaktapur,Residential,Winter,Standard,5090.0,4.0,20.3,69.0,18.0,8.6,Yes,,1444.1
CUST00800,Biratnagar,Industrial,Autumn,Smart,3852.0,10.0,12.9,67.8,17.0,12.0,No,646.4,2252.6
CUST01300,Lalitpur,Residential,Summer,Smart,4920.0,4.0,19.2,62.8,9.0,4.1,No,1563.1,1418.0
CUST00616,Bhaktapur,Commercial,Spring,Smart,5628.0,2.0,13.4,48.9,6.0,5.5,No,699.0,1325.5
CUST00295,Kathmandu,Residential,Spring,Smart,1205.0,4.0,23.1,40.8,4.0,12.8,No,1744.6,1273.8
CUST00942,Chitwan,Industrial,Autumn,Smart,4728.0,3.0,21.8,89.7,16.0,15.8,No,963.9,2440.2
CUST01356,Lalitpur,Office,Autumn,Standard,5012.0,15.0,21.3,36.1,17.0,5.7,Yes,550.1,1793.8
CUST01933,Chitwan,Industrial,Autumn,Smart,3347.0,13.0,15.2,87.1,11.0,13.4,No,782.4,2172.5
CUST00089,Biratnagar,Residential,Autumn,Smart,1167.0,14.0,29.7,76.3,16.0,4.9,No,1229.8,1344.2
CUST00042,Bhaktapur,Residential,Spring,Smart,5722.0,1.0,23.2,66.5,16.0,7.3,Yes,1421.5,1573.3
CUST01830,Bhaktapur,Office,Spring,Standard,2594.0,14.0,33.7,60.9,17.0,13.3,Yes,1104.3,2007.8
CUST01964,Bhaktapur,Commercial,Spring,Smart,4012.0,2.0,5.8,75.9,4.0,4.7,No,698.3,1221.3
CUST00132,Biratnagar,Residential,Spring,Smart,5508.0,8.0,13.9,82.2,18.0,16.1,Yes,1653.9,1973.3
CUST01800,Chitwan,Residential,Autumn,Smart,4298.0,1.0,,70.1,15.0,10.0,Yes,1549.9,1437.1
CUST01010,Chitwan,Office,Spring,Standard,646.0,5.0,12.9,49.9,7.0,9.7,Yes,1747.5,1222.2
CUST01085,Biratnagar,Commercial,Autumn,Standard,604.0,2.0,13.1,46.3,20.0,10.8,No,966.3,1507.5
CUST01884,Pokhara,Commercial,Autumn,Smart,5495.0,13.0,31.3,35.5,12.0,10.4,No,587.6,1966.1
CUST01363,Lalitpur,Office,Winter,Standard,4275.0,5.0,21.4,59.1,9.0,17.8,Yes,1685.7,2128.4
CUST01522,Chitwan,Residential,Spring,Smart,5108.0,9.0,31.8,57.4,11.0,9.8,No,643.6,1639.4
CUST00165,Kathmandu,Residential,Winter,Smart,632.0,10.0,8.4,58.1,9.0,10.6,No,988.8,1326.0
CUST00725,Chitwan,Commercial,Autumn,Smart,2449.0,11.0,17.2,32.7,16.0,17.3,No,1734.6,2135.4
CUST00291,Chitwan,Commercial,Spring,Standard,2394.0,7.0,19.9,54.9,15.0,16.8,No,825.4,1948.5
CUST01160,Chitwan,Industrial,Autumn,Standard,3880.0,3.0,32.3,81.3,10.0,5.9,Yes,1575.5,1718.4
CUST01559,Bhaktapur,Residential,Autumn,Standard,4928.0,2.0,18.4,56.1,6.0,17.9,No,327.1,1492.1
CUST01927,Kathmandu,Residential,Winter,Smart,5219.0,8.0,15.3,51.6,12.0,12.9,No,1002.0,1751.3
CUST01035,Pokhara,Office,Spring,Smart,996.0,15.0,25.4,83.7,9.0,3.5,No,1584.3,1506.4
CUST01381,Lalitpur,Residential,Summer,Smart,3986.0,3.0,14.5,85.6,9.0,5.6,No,188.3,1213.5
CUST00779,Biratnagar,Commercial,Autumn,Smart,2390.0,9.0,20.0,79.3,5.0,12.4,No,1043.2,1727.1
CUST00840,Biratnagar,Office,Autumn,Smart,1267.0,8.0,26.5,36.4,16.0,9.5,No,1071.3,1734.3
CUST00349,Bhaktapur,Commercial,Autumn,Smart,2377.0,10.0,33.3,72.6,18.0,17.8,No,1163.8,2242.5
CUST01975,,Commercial,Summer,Standard,1261.0,5.0,31.7,54.0,18.0,8.0,No,169.5,1620.8
CUST00572,Kathmandu,Office,Autumn,Smart,2761.0,10.0,13.9,79.0,10.0,16.9,No,366.8,1777.7
CUST00918,Chitwan,Residential,Winter,Smart,3626.0,2.0,16.0,47.8,11.0,4.4,No,568.9,1193.0
CUST01203,Pokhara,Office,Spring,Standard,4074.0,11.0,24.6,55.7,12.0,3.9,Yes,882.6,1343.7
CUST01917,Bhaktapur,Residential,Autumn,Standard,1711.0,15.0,11.1,58.9,8.0,8.4,No,438.3,1203.8
CUST01491,Lalitpur,Industrial,Summer,Smart,3519.0,15.0,,49.6,12.0,10.5,Yes,1711.9,2144.9
CUST01615,Biratnagar,Residential,Autumn,Standard,1416.0,,6.5,52.5,14.0,18.0,No,1287.2,1628.9
CUST01336,Bhaktapur,Residential,Autumn,Smart,4911.0,6.0,11.0,47.6,5.0,14.8,No,628.2,1470.3
CUST01873,Chitwan,Residential,Winter,Smart,1600.0,6.0,11.3,58.1,17.0,14.1,No,795.8,1795.1
CUST00137,Lalitpur,Office,Spring,Standard,4991.0,12.0,33.0,63.8,7.0,5.0,No,1027.4,1821.2
CUST00459,Biratnagar,Office,Spring,Smart,2962.0,8.0,31.5,64.7,9.0,15.4,No,1480.5,1908.3
CUST00376,Kathmandu,Residential,Summer,Smart,4549.0,11.0,19.9,57.7,16.0,14.4,No,1607.9,2099.4
CUST01361,Bhaktapur,Industrial,Winter,Smart,1291.0,14.0,12.8,59.1,8.0,9.9,No,1311.8,2091.2
CUST00334,Bhaktapur,Commercial,Spring,Standard,980.0,14.0,27.2,80.1,,15.0,No,556.9,1854.9
CUST01325,Bhaktapur,Office,Spring,Smart,4651.0,6.0,31.2,66.8,2.0,11.2,No,957.9,1693.1
CUST01177,Pokhara,Residential,Spring,Standard,1679.0,15.0,8.0,42.4,2.0,15.0,No,816.6,1446.0
